TotalTime;Phase;PhaseTime;Vel;Acc
1041;Post-Cycle;78;11.19444444;0
1042;Post-Cycle;79;11.19444444;0.194444444
1043;Post-Cycle;80;11.38888889;1.222222222
1044;Post-Cycle;81;12.61111111;0.583333333
1045;Post-Cycle;82;13.19444444;0.805555556
1046;Post-Cycle;83;14;0.194444444
1047;Post-Cycle;84;14.19444444;0.416666667
1048;Post-Cycle;85;14.61111111;0.388888889
1049;Post-Cycle;86;15;-0.194444444
1050;Post-Cycle;87;14.80555556;-0.416666667
1051;Post-Cycle;88;14.38888889;-0.583333333
1052;Post-Cycle;89;13.80555556;0
1053;Post-Cycle;90;13.80555556;-0.416666667
1054;Post-Cycle;91;13.38888889;-0.583333333
1055;Post-Cycle;92;12.80555556;-1.611111111
1056;Post-Cycle;93;11.19444444;-2.388888889
1057;Post-Cycle;94;8.805555556;-2.611111111
1058;Post-Cycle;95;6.194444444;-1
1059;Post-Cycle;96;5.194444444;-1.194444444
1060;Post-Cycle;97;4;-1
1061;Post-Cycle;98;3;0.194444444
1062;Post-Cycle;99;3.194444444;0.805555556
1063;Post-Cycle;100;4;1.194444444
1064;Post-Cycle;101;5.194444444;2.194444444
1065;Post-Cycle;102;7.388888889;1.805555556
1066;Post-Cycle;103;9.194444444;1.416666667
1067;Post-Cycle;104;10.61111111;0.194444444
1068;Post-Cycle;105;10.80555556;-0.194444444
1069;Post-Cycle;106;10.61111111;-0.805555556
1070;Post-Cycle;107;9.805555556;-1
1071;Post-Cycle;108;8.805555556;-2.416666667
1072;Post-Cycle;109;6.388888889;-2.777777778
1073;Post-Cycle;110;3.611111111;-1.416666667
1074;Post-Cycle;111;2.194444444;-1
1075;Post-Cycle;112;1.194444444;-0.388888889
1076;Post-Cycle;113;0.805555556;-0.611111111
1077;Post-Cycle;114;0.194444444;-0.194444444
1078;Post-Cycle;115;0;0
1079;Post-Cycle;116;0;0
1080;Post-Cycle;117;0;0
1081;Post-Cycle;118;0;0
1082;Post-Cycle;119;0;0
