TotalTime;Phase;PhaseTime;Vel;Acc
817;Motorway 4;14;31.52777778;-0.388888889
818;Motorway 4;15;31.13888889;0.194444444
819;Motorway 4;16;31.33333333;0
820;Motorway 4;17;31.33333333;0.388888889
821;Motorway 4;18;31.72222222;0.194444444
822;Motorway 4;19;31.91666667;0.583333333
823;Motorway 4;20;32.5;0.194444444
824;Motorway 4;21;32.69444444;0.194444444
825;Motorway 4;22;32.88888889;0.583333333
826;Motorway 4;23;33.47222222;0.194444444
827;Motorway 4;24;33.66666667;0.194444444
828;Motorway 4;25;33.86111111;0.361111111
829;Motorway 4;26;34.22222222;0.194444444
830;Motorway 4;27;34.41666667;0.388888889
831;Motorway 4;28;34.80555556;0.194444444
832;Motorway 4;29;35;0.194444444
833;Motorway 4;30;35.19444444;0.388888889
834;Motorway 4;31;35.58333333;0.194444444
835;Motorway 4;32;35.77777778;0.194444444
836;Motorway 4;33;35.97222222;0
837;Motorway 4;34;35.97222222;-0.194444444
838;Motorway 4;35;35.77777778;-0.194444444
839;Motorway 4;36;35.58333333;-0.194444444
840;Motorway 4;37;35.38888889;-0.583333333
841;Motorway 4;38;34.80555556;-0.388888889
842;Motorway 4;39;34.41666667;-0.388888889
843;Motorway 4;40;34.02777778;-0.555555556
844;Motorway 4;41;33.47222222;-0.388888889
845;Motorway 4;42;33.08333333;-0.777777778
846;Motorway 4;43;32.30555556;-0.777777778
847;Motorway 4;44;31.52777778;-0.583333333
848;Motorway 4;45;30.94444444;0.194444444
849;Motorway 4;46;31.13888889;0.194444444
850;Motorway 4;47;31.33333333;0.194444444
851;Motorway 4;48;31.52777778;0.194444444
852;Motorway 4;49;31.72222222;0.194444444
853;Motorway 4;50;31.91666667;0.583333333
854;Motorway 4;51;32.5;0
855;Motorway 4;52;32.5;0.388888889
856;Motorway 4;53;32.88888889;0
857;Motorway 4;54;32.88888889;0.388888889
858;Motorway 4;55;33.27777778;0.194444444
859;Motorway 4;56;33.47222222;0.194444444
860;Motorway 4;57;33.66666667;0.194444444
861;Motorway 4;58;33.86111111;0
862;Motorway 4;59;33.86111111;0.361111111
863;Motorway 4;60;34.22222222;0.388888889
864;Motorway 4;61;34.61111111;0.194444444
865;Motorway 4;62;34.80555556;0.388888889
866;Motorway 4;63;35.19444444;0.388888889
867;Motorway 4;64;35.58333333;0.194444444
868;Motorway 4;65;35.77777778;0.388888889
869;Motorway 4;66;36.16666667;0
870;Motorway 4;67;36.16666667;-0.777777778
871;Motorway 4;68;35.38888889;-0.583333333
872;Motorway 4;69;34.80555556;-0.583333333
873;Motorway 4;70;34.22222222;0
874;Motorway 4;71;34.22222222;0
875;Motorway 4;72;34.22222222;0.194444444
876;Motorway 4;73;34.41666667;0
877;Motorway 4;74;34.41666667;0.194444444
878;Motorway 4;75;34.61111111;0.194444444
879;Motorway 4;76;34.80555556;-0.194444444
880;Motorway 4;77;34.61111111;-0.194444444
881;Motorway 4;78;34.41666667;-0.75
882;Motorway 4;79;33.66666667;-0.194444444
883;Motorway 4;80;33.47222222;0
884;Motorway 4;81;33.47222222;0
885;Motorway 4;82;33.47222222;0
886;Motorway 4;83;33.47222222;0.388888889
887;Motorway 4;84;33.86111111;0.166666667
888;Motorway 4;85;34.02777778;0
889;Motorway 4;86;34.02777778;0.194444444
890;Motorway 4;87;34.22222222;0.194444444
891;Motorway 4;88;34.41666667;0
892;Motorway 4;89;34.41666667;0
893;Motorway 4;90;34.41666667;0
894;Motorway 4;91;34.41666667;0
895;Motorway 4;92;34.41666667;0.277777778
896;Motorway 4;93;34.69444444;-0.666666667
897;Motorway 4;94;34.02777778;-0.138888889
898;Motorway 4;95;33.88888889;0
899;Motorway 4;96;33.88888889;-0.527777778
900;Motorway 4;97;33.36111111;-0.416666667
901;Motorway 4;98;32.94444444;-0.527777778
902;Motorway 4;99;32.41666667;-0.666666667
903;Motorway 4;100;31.75;-0.527777778
904;Motorway 4;101;31.22222222;-0.666666667
905;Motorway 4;102;30.55555556;-0.416666667
906;Motorway 4;103;30.13888889;-0.777777778
907;Motorway 4;104;29.36111111;-0.25
908;Motorway 4;105;29.11111111;0
909;Motorway 4;106;29.11111111;0
910;Motorway 4;107;29.11111111;0
911;Motorway 4;108;29.11111111;0
912;Motorway 4;109;29.11111111;0
913;Post-Cycle;1;29.11111111;-1.361111111
914;Post-Cycle;2;27.75;-1.722222222
915;Post-Cycle;3;26.02777778;-1.611111111
916;Post-Cycle;4;24.41666667;-0.527777778
917;Post-Cycle;5;23.88888889;-0.666666667
918;Post-Cycle;6;23.22222222;-0.416666667
919;Post-Cycle;7;22.80555556;0
920;Post-Cycle;8;22.80555556;-0.111111111
921;Post-Cycle;9;22.69444444;0.111111111
922;Post-Cycle;10;22.80555556;0
923;Post-Cycle;11;22.80555556;0
924;Post-Cycle;12;22.80555556;-0.111111111
925;Post-Cycle;13;22.69444444;0.388888889
926;Post-Cycle;14;23.08333333;-0.388888889
927;Post-Cycle;15;22.69444444;-0.805555556
928;Post-Cycle;16;21.88888889;-0.277777778
929;Post-Cycle;17;21.61111111;-0.944444444
930;Post-Cycle;18;20.66666667;-0.111111111
931;Post-Cycle;19;20.55555556;-0.138888889
932;Post-Cycle;20;20.41666667;-0.138888889
933;Post-Cycle;21;20.27777778;-0.138888889
934;Post-Cycle;22;20.13888889;-1.333333333
935;Post-Cycle;23;18.80555556;-2.25
936;Post-Cycle;24;16.55555556;-1.333333333
937;Post-Cycle;25;15.22222222;-0.416666667
938;Post-Cycle;26;14.80555556;-0.138888889
939;Post-Cycle;27;14.66666667;0.805555556
940;Post-Cycle;28;15.47222222;0.944444444
941;Post-Cycle;29;16.41666667;0.388888889
942;Post-Cycle;30;16.80555556;0.944444444
943;Post-Cycle;31;17.75;1.055555556
944;Post-Cycle;32;18.80555556;0.944444444
945;Post-Cycle;33;19.75;1.055555556
946;Post-Cycle;34;20.80555556;0.666666667
947;Post-Cycle;35;21.47222222;-0.25
948;Post-Cycle;36;21.22222222;0.666666667
949;Post-Cycle;37;21.88888889;0.25
950;Post-Cycle;38;22.13888889;0.138888889
951;Post-Cycle;39;22.27777778;0.138888889
952;Post-Cycle;40;22.41666667;0
953;Post-Cycle;41;22.41666667;0
954;Post-Cycle;42;22.41666667;0.138888889
955;Post-Cycle;43;22.55555556;0.25
956;Post-Cycle;44;22.80555556;0.555555556
957;Post-Cycle;45;23.36111111;0.527777778
958;Post-Cycle;46;23.88888889;0.527777778
959;Post-Cycle;47;24.41666667;0.527777778
960;Post-Cycle;48;24.94444444;-0.138888889
961;Post-Cycle;49;24.80555556;0
962;Post-Cycle;50;24.80555556;0.138888889
963;Post-Cycle;51;24.94444444;0.416666667
964;Post-Cycle;52;25.36111111;0.527777778
965;Post-Cycle;53;25.88888889;0.388888889
966;Post-Cycle;54;26.27777778;0.416666667
967;Post-Cycle;55;26.69444444;-0.277777778
968;Post-Cycle;56;26.41666667;-0.527777778
969;Post-Cycle;57;25.88888889;-0.666666667
970;Post-Cycle;58;25.22222222;-0.805555556
971;Post-Cycle;59;24.41666667;-0.527777778
972;Post-Cycle;60;23.88888889;-0.527777778
973;Post-Cycle;61;23.36111111;-0.555555556
974;Post-Cycle;62;22.80555556;-0.25
975;Post-Cycle;63;22.55555556;0
976;Post-Cycle;64;22.55555556;-0.222222222
977;Post-Cycle;65;22.33333333;-0.194444444
978;Post-Cycle;66;22.13888889;-0.638888889
979;Post-Cycle;67;21.5;-0.222222222
980;Post-Cycle;68;21.27777778;-0.416666667
981;Post-Cycle;69;20.86111111;-0.638888889
982;Post-Cycle;70;20.22222222;-0.861111111
983;Post-Cycle;71;19.36111111;-1.277777778
984;Post-Cycle;72;18.08333333;-1.916666667
985;Post-Cycle;73;16.16666667;-3.194444444
986;Post-Cycle;74;12.97222222;-1.916666667
987;Post-Cycle;75;11.05555556;0.444444444
988;Post-Cycle;76;11.5;0.638888889
989;Post-Cycle;77;12.13888889;0.833333333
990;Post-Cycle;78;12.97222222;1.083333333
991;Post-Cycle;79;14.05555556;0.833333333
992;Post-Cycle;80;14.88888889;0.861111111
993;Post-Cycle;81;15.75;0.416666667
994;Post-Cycle;82;16.16666667;0.222222222
995;Post-Cycle;83;16.38888889;0
996;Post-Cycle;84;16.38888889;-0.638888889
997;Post-Cycle;85;15.75;-0.861111111
998;Post-Cycle;86;14.88888889;-0.833333333
999;Post-Cycle;87;14.05555556;-0.638888889
1000;Post-Cycle;88;13.41666667;-0.861111111
1001;Post-Cycle;89;12.55555556;-0.638888889
1002;Post-Cycle;90;11.91666667;-1.277777778
1003;Post-Cycle;91;10.63888889;-1.916666667
1004;Post-Cycle;92;8.722222222;-2.138888889
1005;Post-Cycle;93;6.583333333;-0.638888889
1006;Post-Cycle;94;5.944444444;0
1007;Post-Cycle;95;5.944444444;-0.194444444
1008;Post-Cycle;96;5.75;-1.055555556
1009;Post-Cycle;97;4.694444444;-1.916666667
1010;Post-Cycle;98;2.777777778;0
1011;Post-Cycle;99;2.777777778;1.916666667
1012;Post-Cycle;100;4.694444444;1.25
1013;Post-Cycle;101;5.944444444;0.638888889
1014;Post-Cycle;102;6.583333333;1.5
1015;Post-Cycle;103;8.083333333;1.277777778
1016;Post-Cycle;104;9.361111111;1.277777778
1017;Post-Cycle;105;10.63888889;0.638888889
1018;Post-Cycle;106;11.27777778;-0.222222222
1019;Post-Cycle;107;11.05555556;0.444444444
1020;Post-Cycle;108;11.5;0.416666667
1021;Post-Cycle;109;11.91666667;0
1022;Post-Cycle;110;11.91666667;0.222222222
1023;Post-Cycle;111;12.13888889;0
1024;Post-Cycle;112;12.13888889;0
1025;Post-Cycle;113;12.13888889;-0.444444444
1026;Post-Cycle;114;11.69444444;-0.638888889
1027;Post-Cycle;115;11.05555556;-0.416666667
1028;Post-Cycle;116;10.63888889;-0.638888889
1029;Post-Cycle;117;10;-0.416666667
1030;Post-Cycle;118;9.583333333;0
1031;Post-Cycle;119;9.583333333;0.416666667
1032;Post-Cycle;120;10;0.861111111
1033;Post-Cycle;121;10.86111111;0.416666667
1034;Post-Cycle;122;11.27777778;0.861111111
1035;Post-Cycle;123;12.13888889;0.416666667
1036;Post-Cycle;124;12.55555556;0.222222222
1037;Post-Cycle;125;12.77777778;0.416666667
1038;Post-Cycle;126;13.19444444;0.222222222
1039;Post-Cycle;127;13.41666667;-0.444444444
1040;Post-Cycle;128;12.97222222;-0.416666667
1041;Post-Cycle;129;12.55555556;-0.416666667
1042;Post-Cycle;130;12.13888889;-0.222222222
1043;Post-Cycle;131;11.91666667;-0.861111111
1044;Post-Cycle;132;11.05555556;-2.555555556
1045;Post-Cycle;133;8.5;-2.111111111
1046;Post-Cycle;134;6.388888889;-0.444444444
1047;Post-Cycle;135;5.944444444;-0.194444444
1048;Post-Cycle;136;5.75;-0.222222222
1049;Post-Cycle;137;5.527777778;1.5
1050;Post-Cycle;138;7.027777778;1.916666667
1051;Post-Cycle;139;8.944444444;0.833333333
1052;Post-Cycle;140;9.777777778;-0.194444444
1053;Post-Cycle;141;9.583333333;-0.222222222
1054;Post-Cycle;142;9.361111111;-0.416666667
1055;Post-Cycle;143;8.944444444;-1.083333333
1056;Post-Cycle;144;7.861111111;-1.277777778
1057;Post-Cycle;145;6.583333333;-1.888888889
1058;Post-Cycle;146;4.694444444;-1.083333333
1059;Post-Cycle;147;3.611111111;-0.194444444
1060;Post-Cycle;148;3.416666667;-0.638888889
1061;Post-Cycle;149;2.777777778;-0.861111111
1062;Post-Cycle;150;1.916666667;-1.694444444
1063;Post-Cycle;151;0.222222222;-0.222222222
1064;Post-Cycle;152;0;0
1065;Post-Cycle;153;0;0
1066;Post-Cycle;154;0;0
1067;Post-Cycle;155;0;0
1068;Post-Cycle;156;0;0
