TotalTime;Phase;PhaseTime;Vel;Acc
230;Phase 1;230;10.50544;0.491744
231;Phase 1;231;10.997184;0.178816
232;Phase 1;232;11.176;-0.312928
233;Phase 1;233;10.863072;-0.536448
234;Phase 1;234;10.326624;-1.072896
235;Phase 1;235;9.253728;-1.56464
236;Phase 1;236;7.689088;-1.654048
237;Phase 1;237;6.03504;-1.922272
238;Phase 1;238;4.112768;-2.637536
239;Phase 1;239;1.475232;-1.475232
240;Phase 1;240;0;0
241;Phase 1;241;0;0
242;Phase 1;242;0;0
243;Phase 1;243;0;0
244;Phase 1;244;0;0
245;Phase 1;245;0;0
246;Phase 1;246;0;0
247;Phase 1;247;0;0
248;Phase 1;248;0;0
249;Phase 1;249;0;0
250;Phase 1;250;0;0
251;Phase 1;251;0;0
252;Phase 1;252;0;0
253;Phase 1;253;0;0.089408
254;Phase 1;254;0.089408;0.804672
255;Phase 1;255;0.89408;1.1176
256;Phase 1;256;2.01168;0.849376
257;Phase 1;257;2.861056;0.357632
258;Phase 1;258;3.218688;0.178816
259;Phase 1;259;3.397504;-0.178816
260;Phase 1;260;3.218688;-0.268224
261;Phase 1;261;2.950464;-0.044704
262;Phase 1;262;2.90576;-0.625856
263;Phase 1;263;2.279904;-0.312928
264;Phase 1;264;1.966976;0.491744
265;Phase 1;265;2.45872;-1.1176
266;Phase 1;266;1.34112;0.178816
267;Phase 1;267;1.519936;-0.178816
268;Phase 1;268;1.34112;-0.044704
269;Phase 1;269;1.296416;-0.715264
270;Phase 1;270;0.581152;-0.22352
271;Phase 1;271;0.357632;-0.22352
272;Phase 1;272;0.134112;-0.134112
273;Phase 1;273;0;0
274;Phase 1;274;0;0.134112
275;Phase 1;275;0.134112;1.966976
276;Phase 1;276;2.101088;2.2352
277;Phase 1;277;4.336288;1.877568
278;Phase 1;278;6.213856;1.251712
279;Phase 1;279;7.465568;1.072896
280;Phase 1;280;8.538464;0.625856
281;Phase 1;281;9.16432;0
282;Phase 1;282;9.16432;-0.357632
283;Phase 1;283;8.806688;0.089408
284;Phase 1;284;8.896096;0.22352
285;Phase 1;285;9.119616;0.22352
286;Phase 1;286;9.343136;0.22352
287;Phase 1;287;9.566656;0.22352
288;Phase 1;288;9.790176;0.22352
289;Phase 1;289;10.013696;-0.134112
290;Phase 1;290;9.879584;-0.312928
291;Phase 1;291;9.566656;-0.268224
292;Phase 1;292;9.298432;-0.22352
293;Phase 1;293;9.074912;0.089408
294;Phase 1;294;9.16432;-0.536448
295;Phase 1;295;8.627872;-0.89408
296;Phase 1;296;7.733792;-0.089408
297;Phase 1;297;7.644384;-0.178816
298;Phase 1;298;7.465568;-1.072896
299;Phase 1;299;6.392672;-1.072896
300;Phase 1;300;5.319776;-0.536448
301;Phase 1;301;4.783328;-0.22352
302;Phase 1;302;4.559808;-0.357632
303;Phase 1;303;4.202176;0.536448
304;Phase 1;304;4.738624;0.983488
305;Phase 1;305;5.722112;0.402336
306;Phase 1;306;6.124448;-0.625856
307;Phase 1;307;5.498592;-0.849376
308;Phase 1;308;4.649216;-0.804672
309;Phase 1;309;3.844544;-1.385824
310;Phase 1;310;2.45872;-1.028192
311;Phase 1;311;1.430528;-0.536448
312;Phase 1;312;0.89408;-0.625856
313;Phase 1;313;0.268224;-0.268224
314;Phase 1;314;0;0
315;Phase 1;315;0;0
316;Phase 1;316;0;0
317;Phase 1;317;0;0
318;Phase 1;318;0;0
319;Phase 1;319;0;0
320;Phase 1;320;0;0
321;Phase 1;321;0;0
322;Phase 1;322;0;1.1176
323;Phase 1;323;1.1176;1.609344
324;Phase 1;324;2.726944;-0.268224
325;Phase 1;325;2.45872;-1.028192
326;Phase 1;326;1.430528;0.178816
327;Phase 1;327;1.609344;1.1176
328;Phase 1;328;2.726944;1.34112
329;Phase 1;329;4.068064;0.312928
330;Phase 1;330;4.380992;-0.536448
331;Phase 1;331;3.844544;-0.804672
332;Phase 1;332;3.039872;-0.402336
333;Phase 1;333;2.637536;-0.134112
334;Phase 1;334;2.503424;0.178816
335;Phase 1;335;2.68224;0.536448
336;Phase 1;336;3.218688;0.536448
337;Phase 1;337;3.755136;0.402336
338;Phase 1;338;4.157472;-0.759968
339;Phase 1;339;3.397504;-0.938784
340;Phase 1;340;2.45872;-1.34112
341;Phase 1;341;1.1176;-1.072896
342;Phase 1;342;0.044704;-0.044704
343;Phase 1;343;0;0
344;Phase 1;344;0;0
345;Phase 1;345;0;0
346;Phase 1;346;0;0
347;Phase 1;347;0;0
348;Phase 1;348;0;0
349;Phase 1;349;0;0
350;Phase 1;350;0;0
351;Phase 1;351;0;0
352;Phase 1;352;0;0
353;Phase 1;353;0;0
354;Phase 1;354;0;0
355;Phase 1;355;0;0
356;Phase 1;356;0;0
357;Phase 1;357;0;0
358;Phase 1;358;0;0
359;Phase 1;359;0;0
360;Phase 1;360;0;0
361;Phase 1;361;0;0
362;Phase 1;362;0;0
363;Phase 1;363;0;0
364;Phase 1;364;0;0
365;Phase 1;365;0;0
366;Phase 1;366;0;0
367;Phase 1;367;0;0
368;Phase 1;368;0;0
369;Phase 1;369;0;0
370;Phase 1;370;0;0
371;Phase 1;371;0;0
372;Phase 1;372;0;0
373;Phase 1;373;0;0
374;Phase 1;374;0;0
375;Phase 1;375;0;0
376;Phase 1;376;0;0
377;Phase 1;377;0;0
378;Phase 1;378;0;0
379;Phase 1;379;0;0
380;Phase 1;380;0;0
381;Phase 1;381;0;0
382;Phase 1;382;0;0
383;Phase 1;383;0;0
384;Phase 1;384;0;0
385;Phase 1;385;0;0
386;Phase 1;386;0;0
387;Phase 1;387;0;0
388;Phase 1;388;0;0
389;Phase 1;389;0;0
390;Phase 1;390;0;0
391;Phase 1;391;0;0
392;Phase 1;392;0;0
393;Phase 1;393;0;0
