Cycle;meanVel;maxVel;minVel;stdVel;maxAccel;maxDecel;stdAccel;stdDecel;meanAccel;meanDecel;rAccel;rDecel;rStop;stopCnt;meanStopDur;meanGear;gearChg
8;7.439649471;13.8;0;4.460167352;2.463888889;-2.338888889;0.696151186;0.64991377;1.113383838;-1.022672673;0.397590361;0.445783133;0.120481928;2;5;1.964285714;12
9;11.45486928;23.26388889;0;7.775419438;2.777777778;-2.602777778;0.696533525;0.648096578;0.9625;-0.849853801;0.428571429;0.452380952;0.119047619;1;10;2.411764706;10
9;12.83117647;23.26388889;0;7.163519229;2.877777778;-2.602777778;0.617739601;0.652943056;0.838888889;-0.809513889;0.416666667;0.476190476;0.05952381;1;5;2.541176471;9
9;9.54751634;19.79166667;0;6.81467295;2.877777778;-2.602777778;0.662627221;0.634328238;0.821647509;-0.980620155;0.345238095;0.511904762;0.119047619;2;5;2.082352941;9
9;8.016470588;19.43333333;0;6.745940461;2.877777778;-1.863888889;0.69513439;0.603087873;1.001178451;-0.917810458;0.392857143;0.404761905;0.119047619;2;5;1.894117647;6
9;8.389771242;19.43333333;0;6.46350412;2.408333333;-2.711111111;0.681867746;0.764784157;0.937847222;-1.114181287;0.380952381;0.452380952;0.05952381;1;5;1.929411765;8
9;6.352745098;12.84166667;0;4.183501012;2.408333333;-2.711111111;0.681153431;0.801378057;1.08497151;-1.122222222;0.464285714;0.392857143;0.05952381;1;5;1.694117647;10
9;12.28375817;27.76666667;1.911111111;7.568310647;2.408333333;-2.711111111;0.600338941;0.781440947;1.079833333;-1.05651341;0.595238095;0.345238095;0;0;0;2.552941176;12
9;17.03650327;27.76666667;1.988888889;7.764543377;1.933333333;-2.711111111;0.504587749;0.674930721;0.829259259;-0.789695341;0.535714286;0.369047619;0;0;0;3.270588235;12
9;19.41676471;27.76666667;7.594444444;5.639638677;1.933333333;-1.866666667;0.467301447;0.472130145;0.737222222;-0.711764706;0.416666667;0.404761905;0;0;0;3.6;8
9;17.16006536;27.76666667;0;8.368288845;2.491666667;-1.975;0.644090184;0.561901292;0.734259259;-0.873712737;0.285714286;0.488095238;0.05952381;1;5;3.282352941;8
10;17.03575326;31.605728;0;9.977235467;3.755136;-2.592832;0.840716766;0.689960031;1.120394;-0.871728;0.424778761;0.371681416;0.115044248;2;6.5;3.245614035;13
10;19.99562863;31.605728;0;8.949797046;3.084576;-2.503424;0.775880239;0.623530997;0.929327385;-0.824895238;0.460176991;0.371681416;0.07079646;1;8;3.692982456;12
10;20.97637165;29.683456;0;9.137823131;3.084576;-2.503424;0.836652426;0.687373863;0.710607333;-0.816754162;0.424778761;0.327433628;0.07079646;1;8;3.929824561;9
10;27.50393993;29.683456;23.335488;1.390754764;1.1176;-1.072896;0.192315815;0.23250147;0.2760472;-0.318696258;0.353982301;0.274336283;0;0;0;4.938596491;2
10;29.60385151;35.450272;27.627072;2.080221211;1.251712;-1.028192;0.228574461;0.269207976;0.302000356;-0.347315692;0.398230088;0.230088496;0;0;0;5;0
10;31.17437361;35.897312;27.627072;2.390035582;1.251712;-1.430528;0.220615257;0.339492707;0.304331077;-0.41929269;0.460176991;0.256637168;0;0;0;5;0
10;31.8516;35.897312;29.370528;1.783716222;0.715264;-1.430528;0.1371369;0.283932278;0.260773333;-0.367948308;0.371681416;0.345132743;0;0;0;5;0
10;29.08465768;32.723328;13.053568;3.874450927;0.357632;-3.084576;0.073434572;0.584440406;0.204361143;-0.53555392;0.247787611;0.442477876;0;0;0;4.850877193;2
10;17.24005839;31.426912;0;11.2687733;2.548128;-3.084576;0.930298197;0.772848019;1.118997;-0.939541695;0.283185841;0.522123894;0.07079646;1;8;3.324561404;14
10;8.516112;23.067264;0;6.710691554;2.995168;-3.084576;0.805486703;0.760504717;1.7389856;-1.527643586;0.353982301;0.513274336;0.14159292;2;8;2.061403509;24
11;11.35311448;19.36111111;0;5.777843563;1.666666667;-1.472222222;0.401282097;0.444807462;0.674670433;-0.680555555;0.450381679;0.381679389;0.030534351;1;4;2.318181818;10
11;16.97138047;26.22222222;3.333333333;7.01357024;1.416666667;-1.472222222;0.317281564;0.447992923;0.394519519;-0.648148148;0.564885496;0.251908397;0;0;0;3.159090909;8
11;24.28661616;27.05555556;15.13888889;2.837519812;0.583333333;-0.222222222;0.119643881;0.023138081;0.228535353;-0.172453704;0.335877863;0.183206107;0;0;0;4.454545455;3
11;23.1746633;27.05555556;16.61111111;2.815093986;0.444444444;-0.638888889;0.123907061;0.150924331;0.241452991;-0.254521964;0.099236641;0.328244275;0;0;0;4.257575758;2
11;15.71422559;22.66666667;5.305555556;5.536228607;1.111111111;-1.5;0.312736807;0.45417112;0.462962963;-0.603909465;0.297709924;0.41221374;0;0;0;3.098484848;9
11;7.429292929;15.63888889;0;5.244291748;1.111111111;-1.5;0.305362167;0.507352651;0.531136015;-0.746996997;0.442748092;0.282442748;0.20610687;1;27;1.924242424;12
11;15.3587963;34.36111111;0;11.52923826;1.055555556;-1.472222222;0.257920047;0.371041948;0.443802326;-0.517094017;0.65648855;0.099236641;0.20610687;1;27;3;6
11;28.35122054;34.36111111;16.66666667;4.899430492;0.972222222;-0.666666667;0.216544797;0.15663375;0.36328125;-0.26873385;0.488549618;0.328244275;0;0;0;4.712121212;3
11;32.85900673;36.38888889;28.83333333;2.493617858;0.388888889;-0.527777778;0.087499093;0.135521317;0.21572104;-0.237922705;0.358778626;0.175572519;0;0;0;5;0
11;28.14225589;36.47222222;2.416666667;9.555386061;0.222222222;-1;0.034681349;0.280768182;0.137254902;-0.507247987;0.129770992;0.526717557;0;0;0;4.363636364;4
12;15.48945783;24.25833333;2.863888889;4.822587944;2.608333333;-2.316666667;0.525371496;0.729449394;0.708542977;-0.807894737;0.646341463;0.231707317;0;0;0;3.048192771;9
12;20.32359438;32.30555556;7.816666667;6.758458397;1.497222222;-2.316666667;0.397955357;0.657967784;0.693055556;-0.744888889;0.585365854;0.304878049;0;0;0;3.674698795;8
12;22.94846051;32.30555556;7.816666667;7.258446604;1.497222222;-2.316666667;0.380273442;0.676750914;0.66147343;-0.747800926;0.56097561;0.292682927;0;0;0;4.096385542;6
12;28.05301205;35.66944444;13.75277778;4.877723284;1.497222222;-0.825;0.400884449;0.249486033;0.620802469;-0.347048611;0.548780488;0.195121951;0;0;0;4.710843373;2
12;31.7919344;37.34722222;27.06666667;3.288009346;0.9;-0.844444444;0.256776696;0.256954155;0.418796296;-0.344791667;0.365853659;0.292682927;0;0;0;5;0
12;33.00090361;37.34722222;27.06666667;3.011853968;0.9;-0.844444444;0.244126369;0.216355643;0.417255892;-0.354292929;0.402439024;0.268292683;0;0;0;5;0
12;33.66131191;37.34722222;29.59444444;2.039235956;0.9;-0.844444444;0.228588324;0.228170053;0.374551971;-0.39702381;0.37804878;0.341463415;0;0;0;5;0
12;33.0895917;37.34722222;29.59444444;2.094147805;0.730555556;-0.844444444;0.158231213;0.233337573;0.320833333;-0.398765432;0.365853659;0.329268293;0;0;0;5;0
12;32.65207497;36.41944444;29.16111111;1.859120646;0.711111111;-0.936111111;0.162938786;0.253822597;0.350992064;-0.45253268;0.341463415;0.414634146;0;0;0;5;0
12;27.84146586;36.41944444;1.594444444;8.997612233;0.711111111;-1.75;0.169021958;0.50617569;0.364141414;-0.888307494;0.268292683;0.524390244;0;0;0;4.493975904;4
