Cycle;meanVel;maxVel;minVel;stdVel;maxAccel;maxDecel;stdAccel;stdDecel;meanAccel;meanDecel;rAccel;rDecel;rStop;stopCnt;meanStopDur;meanGear;gearChg
3;9.125462963;13.83333333;0;4.168620043;2.055555556;-1.638888889;0.463962884;0.437270396;0.625375375;-0.734126984;0.616666667;0.233333333;0.083333333;1;5;2.25;6
3;6.342592592;13.30555556;0;4.081684098;2.361111111;-1.5;0.64683295;0.379554343;0.879227053;-0.652777778;0.383333333;0.466666667;0.166666667;1;10;1.7;6
3;10.57361111;19.75;0;7.563646426;1.805555556;-4.083333333;0.471245988;1.115746908;0.653381642;-1.019444444;0.383333333;0.333333333;0.133333333;1;8;2.283333333;7
3;15.85740741;20.08333333;9.444444444;2.984442408;1.611111111;-0.611111111;0.432945106;0.138146162;0.522222222;-0.287037037;0.5;0.35;0;0;0;3.066666667;3
3;17.68472222;21.36111111;9.472222222;3.342610384;1.416666667;-3.611111111;0.377125292;0.759692701;0.635964912;-0.649074074;0.316666667;0.5;0;0;0;3.233333333;6
3;15.49074074;18.52777778;11.27777778;2.36802006;1.222222222;-0.611111111;0.269530694;0.148979828;0.380268199;-0.263071895;0.483333333;0.283333333;0;0;0;3;0
3;20.2587963;23.27777778;18.11111111;1.749872889;0.833333333;-0.694444444;0.250913568;0.174325453;0.348484849;-0.284188034;0.366666667;0.433333333;0;0;0;3.616666667;4
3;18.71944444;19.63888889;18.13888889;0.314922344;0.277777778;-0.416666667;0.069528569;0.117029858;0.168981482;-0.222222222;0.2;0.15;0;0;0;3.033333333;2
3;14.05277778;18.5;7.472222222;2.52847717;1.166666667;-1.916666667;0.390787161;0.511434149;0.448830409;-0.510912699;0.316666667;0.466666667;0;0;0;2.85;2
3;9.127777777;13.25;1.388888889;3.980453523;1.111111111;-1.805555556;0.304609183;0.516625822;0.489197531;-0.630471381;0.3;0.55;0;0;0;2.183333333;4
3;10.94722222;16.41666667;0;5.647026403;1.916666667;-0.416666667;0.405993029;0.117121395;0.496246246;-0.222222222;0.616666667;0.166666667;0.083333333;1;5;2.416666667;2
3;17.80787037;24.41666667;14.44444444;2.931376196;1.111111111;-0.555555556;0.297965701;0.147827992;0.478174603;-0.308479532;0.466666667;0.316666667;0;0;0;3.2;1
3;19.18657407;26.05555556;10.83333333;4.604515317;0.916666667;-2.527777778;0.238098279;0.640304964;0.546296296;-0.695767196;0.5;0.35;0;0;0;3.6;5
3;21.51064815;25.94444444;14.86111111;3.866697822;1.027777778;-1.694444444;0.221379277;0.396476404;0.490384615;-0.572916667;0.433333333;0.4;0;0;0;3.9;5
3;28.32824074;30.97222222;23.41666667;2.043261779;0.833333333;-0.583333333;0.217032724;0.145225807;0.391975309;-0.308641975;0.3;0.45;0;0;0;4.933333333;2
3;23.12268519;25.13888889;21.47222222;0.973617396;0.388888889;-0.777777778;0.090132667;0.163303817;0.246031746;-0.310846561;0.35;0.35;0;0;0;4.016666667;2
3;19.36064815;24;9;4.372007067;1.194444444;-2.805555556;0.341053672;0.71608687;0.482804233;-0.674768518;0.35;0.4;0;0;0;3.533333333;3
3;10.37731481;16.61111111;0;5.17756806;2.194444444;-2.777777778;0.605231836;0.734041352;0.734567901;-0.913194444;0.3;0.533333333;0.05;1;3;2.333333333;6
4;9.775925926;15.80555556;0;5.93565507;1.583333333;-0.305555556;0.511246145;0.084710837;0.58045977;-0.211111111;0.483333333;0.083333333;0.183333333;1;11;2.366666667;2
4;8.070833333;15.77777778;3.333333333;3.181920611;1.388888889;-1.472222222;0.383237445;0.383273628;0.601388889;-0.734848485;0.333333333;0.55;0;0;0;1.933333333;8
4;9.20462963;13.83333333;3.333333333;3.792306747;1.361111111;-1.472222222;0.37441241;0.517961217;0.580555556;-0.824652778;0.5;0.266666667;0;0;0;2.233333333;7
4;13.00185185;18.33333333;4.722222222;4.00952539;1.444444444;-1.472222222;0.357804686;0.456266383;0.635416667;-0.841666667;0.533333333;0.333333333;0;0;0;2.633333333;5
4;17.67361111;21.27777778;12.22222222;2.56830025;0.638888889;-0.388888889;0.132199264;0.100014028;0.258986928;-0.217171717;0.566666667;0.183333333;0;0;0;3.266666667;2
4;15.87407407;18.91666667;11.47222222;1.78643334;1.027777778;-1.472222222;0.271372222;0.378799313;0.423202614;-0.362103175;0.283333333;0.466666667;0;0;0;3;0
5;6.122222222;13.88888889;0;4.730819691;1.861111111;-2.416666667;0.545113796;0.752581705;0.764705882;-0.827380952;0.566666667;0.233333333;0.183333333;2;5.5;1.766666667;6
5;13.2;20.38888889;8.277777778;2.395917702;1.194444444;-1.75;0.316055234;0.43728508;0.730555556;-0.622685185;0.5;0.4;0;0;0;2.833333333;5
5;25.46712963;29.91666667;21.38888889;2.849945263;0.805555556;-1.194444444;0.163436886;0.295616653;0.411265432;-0.461538462;0.6;0.216666667;0;0;0;4.583333333;1
5;30.84074074;32.66666667;29.52777778;0.770986401;0.694444444;-0.277777778;0.209362306;0.046891598;0.309941521;-0.151234568;0.316666667;0.3;0;0;0;5;0
5;34.79722222;36.41666667;33.22222222;1.159123901;0.555555556;-0.805555556;0.095634903;0.244963513;0.253472222;-0.264957265;0.4;0.216666667;0;0;0;5;0
5;34.58333333;36;33.36111111;0.626392568;0.305555556;-0.416666667;0.05575824;0.08924629;0.162280702;-0.185606061;0.316666667;0.366666667;0;0;0;5;0
5;35.37916667;36;34.80555556;0.392164875;0.388888889;-0.388888889;0.047219819;0.056131276;0.207516339;-0.210648148;0.283333333;0.2;0;0;0;5;0
5;34.06944444;36.61111111;23.22222222;3.017410853;0.416666667;-2.305555556;0.098034526;0.576161081;0.241666667;-0.527777778;0.166666667;0.466666667;0;0;0;4.95;1
5;29.33240741;32;23.63888889;2.169206143;0.833333333;-0.833333333;0.175866646;0.198872891;0.356606607;-0.455882353;0.616666667;0.283333333;0;0;0;4.966666667;1
5;26.75694444;33.25;11.91666667;7.155268066;1.25;-3.361111111;0.370872075;0.786745848;0.570707071;-0.79265873;0.366666667;0.466666667;0;0;0;4.5;2
5;28.11851852;29.91666667;19.44444444;2.295820248;1.277777778;-0.833333333;0.360024914;0.262055031;0.410774411;-0.305555556;0.55;0.183333333;0;0;0;4.883333333;2
5;32.66203704;34.72222222;29.52777778;1.857697536;0.416666667;-0.388888889;0.092324233;0.08444821;0.215517242;-0.162037037;0.483333333;0.2;0;0;0;5;0
5;34.44953704;36.16666667;32.63888889;0.824156815;0.25;-0.416666667;0.050892688;0.082727265;0.156432748;-0.194444445;0.316666667;0.4;0;0;0;5;0
5;33.7037037;35.97222222;31.13888889;1.494485457;0.583333333;-0.972222222;0.123247448;0.214230485;0.288461538;-0.289473684;0.433333333;0.316666667;0;0;0;5;0
5;33.82407407;36.16666667;30.94444444;1.182772281;0.583333333;-0.777777778;0.109870208;0.216963003;0.270299145;-0.493827161;0.433333333;0.3;0;0;0;5;0
5;23.21990741;32.94444444;14.66666667;4.592562731;1.055555556;-2.25;0.324727481;0.560466797;0.551388889;-0.638888889;0.333333333;0.5;0;0;0;4.083333333;3
5;15.79444445;26.69444444;2.777777778;7.178990557;1.916666667;-3.194444444;0.456056591;0.699878779;0.753787879;-0.893097643;0.366666667;0.55;0;0;0;3.133333333;11
6;13.77404747;19.803872;0;5.209379781;1.430528;-0.22352;0.411893509;0.025809866;0.518801684;-0.193717333;0.633333333;0.05;0.05;1;3;2.733333333;3
6;21.2098128;22.12848;19.89328;0.615125157;0.178816;-0.178816;0.012398659;0.022352;0.137550769;-0.145288;0.216666667;0.066666667;0;0;0;4;0
6;20.28369493;21.502624;17.43456;1.265300206;0.491744;-1.207008;0.117250001;0.331102894;0.249065143;-0.402336;0.233333333;0.25;0;0;0;3.8;2
6;19.61537013;21.189696;17.8816;0.877603326;0.44704;-0.491744;0.082913568;0.117515044;0.21279104;-0.271662769;0.416666667;0.216666667;0;0;0;3.5;7
6;19.32702933;21.949664;12.695936;3.030136373;0.89408;-0.849376;0.33353698;0.1915486;0.402336;-0.367350261;0.116666667;0.383333333;0;0;0;3.7;1
6;22.76476693;26.37536;14.931136;3.223959835;0.983488;-0.134112;0.192231131;0;0.301432686;-0.134112;0.583333333;0.016666667;0;0;0;4.233333333;2
6;25.570688;26.420064;25.03424;0.310155544;0.22352;-0.134112;0.0312573;0;0.1519936;-0.134112;0.166666667;0.066666667;0;0;0;5;0
6;25.97004373;26.777696;24.676608;0.438924671;0.178816;-0.22352;0;0.036500663;0.178816;-0.163914667;0.016666667;0.1;0;0;0;4.95;1
6;24.5447312;25.03424;24.14016;0.284574868;0.134112;-0.089408;0;NaN;0.134112;NaN;0.033333333;0;0;0;0;4.116666667;1
6;23.38838773;25.03424;21.45792;1.237875013;0.22352;-0.268224;0.063221003;0.04591571;0.178816;-0.172429714;0.033333333;0.233333333;0;0;0;4.116666667;1
6;22.36466613;24.766016;20.56384;1.303570627;0.536448;-1.028192;0.101136085;0.281450985;0.257433379;-0.405316267;0.483333333;0.25;0;0;0;4;0
6;23.82425173;26.464768;22.12848;1.249487452;0.268224;-0.268224;0.043053833;0.056742587;0.171365333;-0.173848889;0.4;0.15;0;0;0;4.233333333;1
7;6.204166667;13.58333333;0;5.276639845;1.972222222;-1.388888889;0.491167037;0.410075562;0.811728395;-0.637345679;0.3;0.3;0.333333333;1;20;1.8;4
7;4.910648149;13.58333333;0;5.284637459;1.972222222;-1.777777778;0.507609413;0.437909837;0.738888889;-0.563492063;0.333333333;0.233333333;0.366666667;1;22;1.616666667;3
7;2.856481482;10.25;0;3.235269573;1.222222222;-1.777777778;0.315646729;0.502826374;0.506172839;-0.765555555;0.3;0.416666667;0.233333333;3;4.666666667;1.183333333;1
7;3.472685185;11.41666667;0;3.979087451;2.861111111;-0.416666667;0.73215845;0.107411969;0.67063492;-0.293650794;0.35;0.116666667;0.45;1;27;1.266666667;2
7;6.090740741;12.63888889;0;4.151717901;2.444444444;-1.833333333;0.780532077;0.391488074;0.814236111;-0.627192982;0.266666667;0.633333333;0.05;1;3;1.7;6
7;6.073148148;14.5;0;4.839368828;2.055555556;-3.138888889;0.468573433;0.822916236;0.787878788;-1.125816993;0.55;0.283333333;0.15;2;4.5;1.733333333;5
7;12.09166667;16.02777778;8.083333333;2.530796401;1.222222222;-1.5;0.371743941;0.484758132;0.498148148;-0.582010582;0.5;0.35;0;0;0;2.533333333;4
7;8.219907408;13.66666667;0;4.864047517;2;-3.027777778;0.49729205;0.841839702;0.644444444;-0.858585859;0.416666667;0.366666667;0.116666667;1;7;2.066666667;6
7;3.935648148;12.86111111;0;4.832422722;1.916666667;-3;0.557869612;1.063889219;1.119883041;-1.497474748;0.316666667;0.183333333;0.483333333;1;29;1.483333333;7
7;4.332407407;12.83333333;0;4.694080783;1.527777778;-2.5;0.526655727;0.706865566;0.694444444;-0.997685185;0.266666667;0.4;0.316666667;2;9.5;1.483333333;6
7;0.975;7.055555556;0;1.94156836;2.166666667;-1.694444444;0.64645944;0.520696484;1.191358025;-1.072222222;0.15;0.166666667;0.7;2;21;1.066666667;2
7;1.869444444;11.58333333;0;3.595309116;1.972222222;0;0.504754537;NaN;0.687908497;NaN;0.283333333;0;0.733333333;1;44;1.2;2
7;3.186111111;11.69444444;0;3.441699364;2.138888889;-1.944444444;0.506730132;0.525499468;0.887037037;-0.837777778;0.25;0.416666667;0.3;1;18;1.266666667;4
7;4.912962963;11.05555556;0;3.352641298;1.694444444;-1.916666667;0.47477609;0.52963461;0.832125604;-0.826923077;0.383333333;0.433333333;0.116666667;1;7;1.4;4
7;2.696296296;9.861111111;0;3.41407572;1.583333333;-0.861111111;0.380572685;0.239548961;0.486111111;-0.433641975;0.5;0.3;0.216666667;5;2.6;1.25;1
7;6.384259259;12.22222222;0;3.029576974;2.361111111;-2.361111111;0.602563682;0.700752508;0.875;-0.860119048;0.466666667;0.466666667;0.033333333;1;2;1.583333333;8
8;4.922222222;12.11944444;0;3.902005791;2.15;-2.052777778;0.640579901;0.583081283;0.976587302;-0.977146465;0.466666667;0.366666667;0.166666667;2;5;1.433333333;6
8;6.728472222;15.51666667;0;5.509877841;2.188888889;-2.169444444;0.587834632;0.59850631;0.868055556;-1.321957672;0.466666667;0.35;0.166666667;2;5;1.833333333;7
8;8.345462963;14.10833333;0;4.367670016;2.502777778;-2.541666667;0.733199626;0.758508491;1.111309524;-1.072337963;0.466666667;0.4;0.083333333;1;5;2.083333333;11
8;5.678657407;13.8;0;4.2789869;2.463888889;-2.338888889;0.695078287;0.513101839;1.159876543;-0.757258065;0.3;0.516666667;0.166666667;2;5;1.666666667;5
9;14.58393518;23.26388889;0;7.045106742;2.777777778;-2.602777778;0.687488383;0.710454892;1.017816092;-0.848076923;0.483333333;0.433333333;0.083333333;1;5;2.866666667;7
9;10.13523148;19.43333333;0;6.525463818;2.877777778;-1.736111111;0.687375372;0.501191647;0.889666667;-0.826923077;0.416666667;0.433333333;0.083333333;1;5;2.15;6
9;5.154074074;12.7;0;4.095980021;2.408333333;-2.711111111;0.738142383;0.838380549;1.048148148;-1.295138889;0.4;0.4;0.083333333;1;5;1.533333333;7
9;17.04407407;27.76666667;2.325;7.529378334;1.933333333;-1.377777778;0.515176775;0.401837702;0.919603175;-0.666203704;0.583333333;0.3;0;0;0;3.266666667;7
9;14.30148148;25.51666667;0;8.033258096;2.491666667;-1.961111111;0.776761572;0.578490192;0.864259259;-0.896953405;0.25;0.516666667;0.083333333;1;5;2.816666667;6
10;9.4973648;20.697952;0;7.708325355;3.755136;-2.592832;0.961842568;0.933299724;1.387314133;-1.276858;0.5;0.266666667;0.216666667;2;6.5;2.183333333;9
10;24.3815616;31.605728;10.907776;4.412018754;0.89408;-2.503424;0.201613897;0.573165772;0.675527111;-0.771144;0.3;0.533333333;0;0;0;4.266666667;6
10;17.15888533;27.04592;0;10.4981335;3.084576;-2.101088;1.004606664;0.729856815;0.972312;-0.736125867;0.466666667;0.25;0.133333333;1;8;3.45;5
10;27.82973013;29.683456;23.335488;1.49747298;1.1176;-1.072896;0.213207801;0.296976812;0.306305185;-0.408722286;0.45;0.233333333;0;0;0;4.883333333;1
10;28.6396176;33.483296;27.627072;1.300780423;1.251712;-1.028192;0.279636378;0.264094343;0.303614667;-0.2995168;0.4;0.166666667;0;0;0;5;0
10;32.67787893;35.897312;29.459936;2.05302915;0.715264;-1.430528;0.168584136;0.341766741;0.326533565;-0.474713905;0.383333333;0.35;0;0;0;5;0
10;31.27789867;32.723328;29.370528;0.8541943;0.357632;-0.491744;0.075309254;0.093873331;0.211858087;-0.217559467;0.383333333;0.25;0;0;0;5;0
10;28.13967787;31.73984;20.072096;2.617476695;0.357632;-1.519936;0.058623582;0.401573277;0.182541333;-0.46736;0.2;0.55;0;0;0;4.883333333;1
10;7.1057008;18.55216;0;5.115728942;2.548128;-3.084576;0.804693502;0.736200026;1.552448;-1.458840533;0.366666667;0.5;0.133333333;1;8;1.85;13
11;9.380092593;17.5;0;5.112672968;1.666666667;-1.472222222;0.407643371;0.446898748;0.777027027;-0.825396825;0.616666667;0.233333333;0.066666667;1;4;2.183333333;6
11;14.61388889;19.36111111;3.944444444;4.941972604;0.75;-1.472222222;0.211784683;0.43173093;0.404513889;-0.591145833;0.266666667;0.533333333;0;0;0;2.65;2
11;15.98796296;24.27777778;3.333333333;7.065895353;1.416666667;-1.472222222;0.342469413;0.446177178;0.42026749;-0.888888889;0.9;0.066666667;0;0;0;3.033333333;5
11;26.26574074;27.05555556;24.44444444;0.752817243;0.166666667;-0.111111111;0.023240556;0;0.125;-0.111111111;0.1;0.016666667;0;0;0;4.9;1
11;23.1375;26.44444444;20.36111111;2.121082513;0.333333333;-0.222222222;0.097552349;0.025205357;0.240740741;-0.170781893;0.05;0.45;0;0;0;4.283333333;1
11;19.22361111;22.66666667;7.583333333;3.915918391;0.555555556;-1.472222222;0.159615138;0.418750723;0.27020202;-0.586419753;0.183333333;0.45;0;0;0;3.533333333;2
11;10.18981481;15.25;5.305555556;2.931576395;1.111111111;-1.5;0.327565845;0.475453537;0.574444444;-0.646090535;0.416666667;0.45;0;0;0;2.333333333;9
11;3.566666667;14.47222222;0;4.6572022;1.055555556;-1.472222222;0.269190782;0.539036826;0.585568889;-0.856481482;0.416666667;0.1;0.45;1;27;1.35;2
11;20.86898148;29.22222222;14.63888889;4.310466161;0.972222222;-0.666666667;0.252839767;0.19543399;0.392939815;-0.425925926;0.8;0.15;0;0;0;3.85;4
11;31.7037037;34.36111111;29.5;1.611919943;0.5;-0.277777778;0.119961292;0.061247701;0.306712963;-0.193236715;0.4;0.383333333;0;0;0;5;0
11;32.2787037;35.25;28.83333333;2.343037432;0.388888889;-0.527777778;0.08266709;0.167170954;0.243333333;-0.297979798;0.416666667;0.183333333;0;0;0;5;0
11;34.49074074;36.47222222;27;2.421371087;0.166666667;-0.722222222;0.019098657;0.170473647;0.123737374;-0.544753086;0.183333333;0.3;0;0;0;5;0
12;14.58393518;23.26388889;0;7.045106742;2.777777778;-2.602777778;0.687488383;0.710454892;1.017816092;-0.848076923;0.483333333;0.433333333;0.083333333;1;5;2.866666667;7
12;10.13523148;19.43333333;0;6.525463818;2.877777778;-1.736111111;0.687375372;0.501191647;0.889666667;-0.826923077;0.416666667;0.433333333;0.083333333;1;5;2.15;6
12;5.154074074;12.7;0;4.095980021;2.408333333;-2.711111111;0.738142383;0.838380549;1.048148148;-1.295138889;0.4;0.4;0.083333333;1;5;1.533333333;7
12;17.04407407;27.76666667;2.325;7.529378334;1.933333333;-1.377777778;0.515176775;0.401837702;0.919603175;-0.666203704;0.583333333;0.3;0;0;0;3.266666667;7
12;14.30148148;25.51666667;0;8.033258096;2.491666667;-1.961111111;0.776761572;0.578490192;0.864259259;-0.896953405;0.25;0.516666667;0.083333333;1;5;2.816666667;6
